function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,50,1.000,10.054,3502080.000,1,0,nodeinfo,30,1.000,4.262,6156288.000,1,0,env,30,1.000,3.212,6336512.000,1,0,203.440,208.170,11181522261.333,11210362709.333,10,0
figlet,50,1.000,7.682,4438016.000,1,0,nodeinfo,30,1.000,4.408,6189056.000,1,0,env,40,1.000,5.352,4524032.000,1,0,213.767,199.091,11177909589.333,11217097557.333,10,0
figlet,50,1.000,9.433,4232704.000,5,0,nodeinfo,30,1.000,4.611,6213632.000,5,0,env,40,1.000,4.380,4640768.000,5,0,209.058,204.973,11191614122.667,11217879722.667,10,0
figlet,50,1.000,7.265,4657152.000,5,0,nodeinfo,30,1.000,4.374,5914624.000,5,0,env,40,1.000,4.482,4587520.000,5,0,199.040,204.085,11180967936.000,11196493482.667,10,0
figlet,50,1.000,8.991,4061184.000,13,0,nodeinfo,30,1.000,4.029,4882432.000,5,0,env,50,1.000,6.532,5640362.667,13,0,212.840,212.360,11185093973.333,11270866773.333,10,0
figlet,50,1.000,9.434,7473152.000,17,1,nodeinfo,30,1.000,7.130,12954112.000,9,0,env,50,1.000,6.673,9142272.000,17,1,219.687,208.847,11404531029.333,11512296277.333,10,1
figlet,50,1.000,8.364,9021952.000,5,0,nodeinfo,30,1.000,5.742,26324992.000,5,0,env,50,1.000,4.308,9433088.000,5,0,205.478,195.653,11657032362.667,11688638805.333,20,0
figlet,50,1.000,9.587,3631616.000,1,0,nodeinfo,40,1.000,4.567,5591040.000,1,0,env,0,1.000,3.151,3114496.000,1,0,230.743,217.647,11384046250.667,11309935957.333,10,0
figlet,50,1.000,9.947,4796416.000,1,0,nodeinfo,40,1.000,6.545,8056832.000,1,0,env,0,1.000,0.078,3629056.000,1,0,211.440,192.331,11182349653.333,11197780821.333,10,0
figlet,50,1.000,10.193,4559360.000,1,0,nodeinfo,40,1.000,8.414,8863744.000,1,0,env,0,1.000,0.071,19464192.000,1,0,173.323,198.584,11160431274.667,11244416682.667,10,0
figlet,50,1.000,9.004,7577600.000,1,0,nodeinfo,40,1.000,5.807,13330432.000,1,0,env,10,1.000,0.632,19464192.000,1,0,206.919,187.794,11214880768.000,11194498901.333,10,0
figlet,50,1.000,7.054,4504576.000,1,0,nodeinfo,40,1.000,7.172,9089024.000,1,0,env,10,1.000,1.367,3080192.000,1,0,200.160,205.676,11171954688.000,11216484693.333,10,0
figlet,50,1.000,8.928,4694016.000,1,0,nodeinfo,40,1.000,6.268,5808128.000,1,0,env,10,1.000,1.446,3346432.000,1,0,213.713,198.198,11154814976.000,11191058090.667,10,0
figlet,50,1.000,8.099,4564992.000,5,0,nodeinfo,40,0.999,5.804,9924608.000,5,0,env,20,1.000,2.763,4636672.000,5,0,205.758,194.358,11169539413.333,11205331626.667,10,0
figlet,50,1.000,6.821,4935680.000,5,0,nodeinfo,40,1.000,6.919,6602752.000,5,0,env,20,1.000,2.749,19468288.000,5,0,208.040,206.058,11184353962.667,11208200362.667,10,0
figlet,50,1.000,7.985,3432448.000,13,0,nodeinfo,40,1.000,10.601,5726208.000,13,0,env,20,1.000,2.987,3927040.000,5,0,193.760,206.253,11193888085.333,11326088362.667,10,0
figlet,50,1.000,7.650,6243840.000,17,1,nodeinfo,40,1.000,12.089,21555712.000,17,1,env,30,1.000,3.230,5373952.000,9,0,222.656,207.701,11528768853.333,11635498496.000,10,1
figlet,50,1.000,6.828,8862208.000,5,0,nodeinfo,40,1.000,8.099,24705706.667,1,0,env,30,1.000,4.040,3504128.000,1,0,214.233,224.108,11823529301.333,11729090901.333,20,0
figlet,50,1.000,8.440,3058346.667,1,0,nodeinfo,40,1.000,8.278,7475200.000,1,0,env,30,1.000,2.647,3480234.667,1,0,248.207,227.862,11209216819.200,11253425493.333,10,0
figlet,50,1.000,9.079,3325952.000,1,0,nodeinfo,40,1.000,8.090,54617600.000,1,0,env,40,1.000,4.223,4253184.000,1,0,227.160,218.231,11208204288.000,11221877077.333,10,0
figlet,50,1.000,8.697,5222400.000,1,0,nodeinfo,40,1.000,5.330,7512064.000,1,0,env,40,1.000,3.785,6283264.000,1,0,211.404,208.169,11190920533.333,11220052821.333,10,0
figlet,50,1.000,7.472,4952064.000,1,0,nodeinfo,40,1.000,3.799,4538368.000,1,0,env,40,1.000,6.109,4449792.000,1,0,211.480,209.840,11174701056.000,11211568981.333,10,0
figlet,50,1.000,8.093,4664320.000,1,0,nodeinfo,40,1.000,6.089,5398528.000,1,0,env,50,1.000,4.450,6500352.000,1,0,212.125,208.737,11166936405.333,11208267093.333,10,0
figlet,50,1.000,9.224,4052992.000,5,0,nodeinfo,40,1.000,7.475,5545984.000,5,0,env,50,1.000,5.608,4841472.000,5,0,208.560,211.308,11190252885.333,11213789525.333,10,0
figlet,50,1.000,8.783,4507648.000,5,0,nodeinfo,40,1.000,6.703,5525504.000,5,0,env,50,1.000,6.479,4603904.000,5,0,208.423,208.899,11194107221.333,11214921898.667,10,0
figlet,50,1.000,9.448,5087744.000,9,0,nodeinfo,50,1.000,12.164,14915584.000,9,0,env,0,1.000,1.548,3581952.000,1,0,211.160,198.452,11196601002.667,11280441002.667,10,0
figlet,50,1.000,9.119,2879488.000,13,0,nodeinfo,50,1.000,12.791,6782976.000,13,0,env,0,1.000,0.080,4067328.000,1,0,190.019,216.332,11431400789.333,11489760256.000,10,0
figlet,50,1.000,11.364,6466048.000,17,1,nodeinfo,50,1.000,16.451,20658688.000,17,1,env,0,1.000,0.085,18470912.000,1,0,187.880,186.085,11629342720.000,11712763392.000,10,1
